loan_id,amount,tenure,status,start_date,dpd,person_id,name,gender,address,pan,dob
LN57309,435621,36,closed,2020-07-17,37,P033123,UgIxaHTk,M,"""gTyqn City""",QEETR4855K,08-10-1986
LN95942,119213,6,default,2021-02-05,58,P033124,eqcLEAQC,M,"""UMgdx City""",EKGJJ4830U,19-09-1985
LN64877,58411,36,closed,2020-01-10,24,P033125,WllkYDhI,M,"""wPRpN City""",RDLVH6831R,03-08-1988
LN35036,305924,36,default,2024-09-03,57,P033126,IylpRYXR,M,"""GXBSJ City""",GBLLC9104A,13-08-1986
LN43166,279836,6,closed,2022-01-28,69,P033127,VCMRSxHv,F,"""HVAkp City""",NAOMK5185I,17-02-2005
LN61930,196009,24,closed,2022-11-24,12,P033128,BYadEZcU,F,"""ACXde City""",KMMYZ8347C,03-05-1973
LN22644,126122,24,default,2020-10-15,9,P033129,QEuqBBGX,F,"""Mgczr City""",NBXFC2684A,03-05-1986
LN96305,297095,12,active,2024-02-02,8,P033130,pTmHOUtv,F,"""bvKFK City""",EDJUZ1667C,04-09-2005
LN63417,276619,6,default,2024-11-24,89,P033131,dxynUiHC,F,"""gaFIp City""",OECWW8780Y,06-08-1988
LN37332,166256,6,default,2021-08-15,76,P033132,HyRumtbO,M,"""VEhPY City""",MFCYF3834X,22-05-1985
LN72638,339943,12,closed,2023-04-17,90,P033133,jqKAnfUJ,F,"""ycxVo City""",LWNEL7287Y,14-10-1970
LN33351,181241,12,closed,2022-04-12,34,P033134,aIcWwKba,M,"""zdGWs City""",XMDAE1107Z,21-01-1984
LN11866,295271,36,closed,2020-09-05,54,P033135,xobPFkXc,M,"""chxTU City""",OZYHK3119Z,19-08-1978
LN94813,470685,12,closed,2023-11-09,10,P033136,OIWdUpYa,M,"""hOSMj City""",AFFGI1702T,12-07-1981
LN98560,60692,12,active,2024-03-13,85,P033137,zutMZzRJ,F,"""vSEng City""",CWSRO3465E,19-01-1992
LN87685,310378,6,active,2024-03-12,67,P033138,mfqDWkHS,M,"""viWrX City""",SIHLG7789C,25-12-1989
LN17536,420384,24,closed,2024-07-13,71,P033139,RiReqDDH,F,"""hmSUH City""",RJIWT4479C,04-11-1974
LN52619,178417,24,active,2020-12-24,58,P033140,YhFfesTw,M,"""dQseP City""",MAJTW2482P,17-05-1991
LN65080,40667,12,closed,2021-12-27,17,P033141,gdfEdVHr,F,"""UAPcg City""",ZGZGC8953Q,02-10-2000
LN79548,158812,24,default,2022-05-09,73,P033142,YLHoDQWp,M,"""hZtrH City""",QOCRI5842W,24-07-1983
LN30008,420280,24,default,2020-04-27,90,P033143,WNfLpnEy,F,"""umHkS City""",QKLRU6875W,11-09-1990
LN35764,154858,6,active,2023-10-18,69,P033144,zjZddmAj,M,"""YVHjx City""",RKNDR8630Q,05-09-1999
LN66088,372487,36,default,2020-11-07,83,P033145,GcAsmNzx,F,"""REmzz City""",KCTSZ4493R,05-11-1985
LN59284,484078,36,closed,2023-04-01,30,P033146,facKuFGk,F,"""GtdiU City""",HWSJY6521I,17-06-1983
LN73388,17411,36,default,2024-03-21,12,P033147,CJAuiMEf,F,"""enUKe City""",UREOY5941P,23-05-2000
LN12617,226978,6,closed,2024-06-14,3,P033148,UMsibfBX,F,"""gshUJ City""",WTUQC6821O,21-09-1995
LN62822,119411,24,closed,2024-04-07,26,P033149,rKDFIdxN,F,"""kTNoQ City""",JFAPQ7045H,25-12-1980
LN80400,408550,24,closed,2024-04-25,35,P033150,YAwfyzmf,F,"""ruDIl City""",AVAYC9424H,20-01-1985
LN12375,116274,12,closed,2021-01-15,28,P033151,YDdqvCrf,M,"""ZQSbj City""",SWWRJ8516C,06-03-1994
LN75979,241262,36,active,2022-09-14,48,P033152,WlodNRoq,M,"""uubpt City""",XFVXM6548I,13-10-1970
LN34103,282677,6,closed,2020-10-22,63,P033153,AcDPXTuK,M,"""wbKaK City""",MOKLJ7453Y,25-08-1991
LN43087,367561,6,default,2020-05-22,65,P033154,iTEIGsPo,M,"""axacp City""",NHELV5114F,16-05-1976
LN79178,317136,36,default,2022-07-11,42,P033155,TfAqBNpk,M,"""FTQuq City""",QLDSH9345G,26-10-1988
LN74886,157558,6,active,2021-09-04,43,P033156,XcFqrvxB,M,"""nhGEA City""",RHBZJ9986K,20-08-1980
LN81254,104348,36,default,2021-12-12,26,P033157,RHIVCavS,F,"""FkTlS City""",ODLQV2139Z,09-07-1973
LN56247,82527,36,closed,2020-10-10,68,P033158,oRLYJDbQ,F,"""wFUhH City""",TZYHC2405W,08-08-1992
LN98385,349381,36,active,2021-08-23,23,P033159,MqlzYqrW,F,"""RPsAl City""",TIKEV5992T,17-03-1983
LN82694,192089,36,active,2022-07-05,84,P033160,ZONGFsbf,F,"""kjSBL City""",CSCLE6073A,10-06-1986
LN31244,105453,24,default,2021-06-05,89,P033161,xbOtIbmS,M,"""YogAV City""",GFAOC7668P,18-12-1980
LN37993,184217,12,active,2021-10-11,71,P033162,xlwJOvfL,F,"""bhOIt City""",GEJUW7970T,06-04-1985
LN61433,326468,6,closed,2024-05-16,28,P033163,dfcjgAsC,M,"""ogETq City""",RIZMW2126S,13-10-1995
LN97953,332124,36,active,2020-04-13,27,P033164,scjWgxDy,M,"""lVzRs City""",GTPTJ5083O,12-10-1971
LN31474,498350,6,default,2020-06-16,20,P033165,dWxLGlZS,M,"""fUZkr City""",HRUFC1140I,01-08-1989
LN48553,437231,12,default,2020-10-28,39,P033166,jyzMcluT,M,"""shmJX City""",DIZHJ8177L,22-10-1977
LN48862,11715,6,closed,2024-10-27,52,P033167,pMvDyVNM,M,"""ONCxa City""",NMAZG4510F,02-07-1979
LN31845,249428,12,closed,2022-09-22,18,P033168,WQtBfmiv,M,"""sNNqw City""",SSLGU9154S,20-02-1979
LN11609,437086,24,active,2020-06-12,11,P033169,pFClCKNG,F,"""tIdKK City""",IRDWQ5084Y,27-09-1980
LN69688,351112,6,default,2020-01-24,11,P033170,fkOBKguo,F,"""tErMi City""",IDHTE4402W,08-02-1976
LN89652,270290,36,default,2022-10-09,13,P033171,jXYKesti,F,"""PvBzu City""",EBERB3496E,12-05-1981
LN68104,474339,24,closed,2022-09-12,34,P033172,qVVIzjnl,F,"""yEMbk City""",EMRFQ4892E,17-01-1989
LN22336,390203,24,closed,2021-04-18,16,P033173,GdrYHEJZ,M,"""QcjCc City""",VMQBC5825M,12-02-1993
LN45706,68889,12,closed,2022-04-22,52,P033174,XtoSddjI,M,"""OewZp City""",LEJMC7458X,17-04-2001
LN64366,323960,12,active,2020-05-17,88,P033175,rruCowDi,M,"""xXSwj City""",BXNVF7443N,28-03-1976
LN80567,125110,36,closed,2021-01-16,21,P033176,tDILGoBm,F,"""CPjFd City""",MYPYQ5479N,13-03-1971
LN61833,53021,36,closed,2024-02-10,63,P033177,KyIJWXiu,F,"""qCcnA City""",XJNOR2875E,23-12-1987
LN73989,420972,12,closed,2022-03-16,48,P033178,RGVbuwmS,M,"""ZjzFB City""",JODMA6104I,02-10-1990
LN67232,358099,6,default,2023-04-19,4,P033179,rRgbtgWh,F,"""upJzp City""",CNSEY6448U,07-06-2000
LN45991,216701,36,closed,2020-03-12,50,P033180,CMyLlVlc,M,"""jmiRV City""",WOORC3797H,15-06-1995
LN68302,471358,24,default,2021-10-14,83,P033181,PolgfajR,M,"""Zwldw City""",DTECI6375D,08-10-2004
LN44708,172106,12,active,2020-02-18,81,P033182,qvnpViIH,F,"""DoTps City""",CUEYI2134H,09-06-1975
LN84184,241427,24,default,2023-11-02,71,P033183,fBMeZDeC,M,"""ZaKCC City""",WWDMU8941W,23-12-1986
LN18772,224408,36,default,2020-10-12,85,P033184,fpxUjdsv,F,"""ZuMhm City""",SAOGU7501Y,19-04-1985
LN42504,45839,36,default,2023-05-26,69,P033185,iPVwgjrv,F,"""vRaka City""",ZAGVE4226D,24-08-1989
LN29853,249398,12,closed,2023-08-21,83,P033186,TyAYJuro,M,"""ablUI City""",DGGEK9734S,04-06-1986
LN65513,344188,24,default,2023-04-01,15,P033187,zZiTBMuN,F,"""ZpUHf City""",VUYHB4829S,14-03-1983
LN29185,354013,6,default,2021-07-07,89,P033188,zSYZEfXy,M,"""eTaAF City""",CIANK1745C,09-01-1996
LN31954,99455,36,closed,2020-06-20,30,P033189,kMheCIew,F,"""TlQuZ City""",DHECG7950B,28-08-1997
LN85109,27125,6,active,2020-09-09,87,P033190,SmtGJJiB,F,"""XpUAp City""",BGPTF3547W,15-11-1970
LN48667,293062,6,default,2022-04-11,39,P033191,bWfrOaZz,M,"""NSPoS City""",TFKQY9519I,28-03-1994
LN82603,107491,6,active,2020-04-03,77,P033192,GBLnjJjB,F,"""zNOXg City""",LOYIX3822Y,24-07-1972
LN51779,39783,36,closed,2022-04-02,70,P033193,ncebhGWS,F,"""eTFPQ City""",KCXSK4799F,11-04-2004
LN99720,362931,12,active,2021-07-24,49,P033194,SWSxCJbq,M,"""maUFu City""",SIYNO8154G,18-08-1971
LN62552,315171,6,closed,2023-06-22,14,P033195,HxLzPbEo,F,"""OFrWn City""",IGMLH7717B,07-04-2005
LN36960,286872,24,default,2021-04-14,6,P033196,jRrfooHa,F,"""HxYIK City""",XPIJU3025N,15-07-1979
LN40139,281522,12,closed,2020-07-02,12,P033197,lqjNxIHS,M,"""IznUM City""",JIZXA1421A,11-10-1998
LN26898,350711,24,closed,2024-03-14,66,P033198,lohXuAwP,M,"""jFYbO City""",FJOGW6313U,14-02-1976
LN28768,167763,36,active,2020-05-23,0,P033199,jDakgTOU,M,"""CWYhn City""",HTUCW2116S,15-07-1977
LN23818,163996,6,default,2021-02-13,68,P033200,ubDiFpzj,M,"""DYKsS City""",TXVLT8164K,27-09-1983
LN57835,244061,24,active,2021-10-21,12,P033201,OxXntiev,M,"""vBebx City""",MLLTC8574B,18-08-1970
LN89584,236546,6,default,2022-03-15,1,P033202,WXuGTfBF,M,"""TGcQp City""",MMGQG7643O,14-05-1973
LN16717,238743,24,closed,2020-01-08,61,P033203,rKHuUhSW,F,"""jrbYe City""",ZTJZC8866V,07-06-1972
LN36031,286501,36,active,2021-09-21,32,P033204,yfdeesgT,M,"""hcqRd City""",IXMIS4632U,15-11-1996
LN48101,237758,6,closed,2020-12-10,72,P033205,FdjprxJp,F,"""LygFD City""",ANMBE2712C,13-07-1991
LN27689,485506,36,active,2020-06-07,29,P033206,oYRrTjNy,F,"""aaEvk City""",AMSSU8737B,20-09-1990
LN40087,469276,12,active,2023-09-23,42,P033207,AGlGjGve,M,"""GBfWp City""",HNVLT6417E,22-07-1987
LN20071,343018,36,closed,2023-08-26,19,P033208,qXoQafJW,M,"""bkQlO City""",OYFPS3399C,03-01-1973
LN47240,174527,12,default,2023-11-20,77,P033209,SOYftzBi,M,"""DKhvE City""",ORGIM7115X,17-03-1973
LN99842,91603,36,default,2020-02-02,78,P033210,RXWlfHdl,M,"""rYLAg City""",WHAJC9093A,27-02-1999
LN55889,450328,24,default,2021-08-06,86,P033211,bUVbulqH,F,"""qwcui City""",VFYMX2515F,21-11-1980
LN70254,229732,36,default,2023-06-22,56,P033212,SiiLgXcd,M,"""onayW City""",JUPHI4818E,12-11-1988
LN55268,38170,36,active,2022-09-02,43,P033213,QCKstpAR,M,"""CAxMs City""",BMSZN6520R,04-11-1996
LN20170,266783,6,default,2020-09-24,7,P033214,cIXPHIfs,M,"""XmxZf City""",LPGUA7003Y,09-02-1979
LN17051,154025,6,active,2023-02-02,28,P033215,UIZeyOql,M,"""YjxMU City""",ZIRBB4407Q,02-07-1995
LN44713,312382,24,active,2021-01-19,53,P033216,GozCsoBt,M,"""zCZWp City""",KHIFZ8898K,07-01-1993
LN27690,196503,36,closed,2020-06-10,0,P033217,zeNXvFOu,M,"""fxQgv City""",CMAZU1063B,19-11-1993
LN74800,175558,6,active,2023-12-05,20,P033218,ufJLwrFF,F,"""rKoni City""",ADAUF5586S,25-09-1976
LN86504,357516,12,active,2024-10-13,67,P033219,JwEsgOEZ,F,"""dpHdb City""",ZKXYG5892E,12-12-1995
LN65643,123586,6,default,2020-05-11,71,P033220,ojvzDmld,M,"""iqncy City""",JAJIU8223R,23-02-1980
LN18285,24809,36,closed,2021-07-17,0,P033221,KlwcQKFc,M,"""DkkIh City""",LNTFG4835L,21-11-2001
LN18807,387930,24,active,2021-04-21,3,P033222,FGLHxRsD,M,"""GXizx City""",DGBRP5198G,17-08-1980
LN74450,328703,36,closed,2023-04-18,70,P033223,OyXRdfwT,F,"""rTzeA City""",GCYAU7904V,22-04-2000
LN70275,118225,36,active,2020-04-18,24,P033224,ANETROmx,F,"""vSuOh City""",RAORZ2098Z,20-12-1986
LN88027,236517,36,active,2020-04-04,15,P033225,KVApTwPM,F,"""fDrIB City""",YMZWF4846B,07-10-1970
LN18870,488432,12,default,2022-06-26,61,P033226,ipIPRGsz,M,"""tUNQM City""",NJVIE4978F,04-12-2000
LN46756,309694,6,active,2022-06-02,72,P033227,soRPFfzg,F,"""FrtPE City""",MCSTA4960B,27-06-2003
LN99272,453493,6,default,2020-02-02,78,P033228,qyPtFCFU,F,"""aLFaM City""",VGKKN6011J,26-06-2004
LN13069,84024,24,default,2022-11-23,74,P033229,jHQvdNzk,M,"""zWNYt City""",ZPNXS2833O,17-01-1990
LN96084,155212,6,closed,2023-06-23,78,P033230,VHyMGEAg,F,"""sQuoi City""",SGBUC6920N,10-05-2003
LN12450,362953,12,default,2020-08-16,17,P033231,bjtVHnZB,F,"""EzJrk City""",HOAFT9120L,01-03-2000
LN24358,485073,24,closed,2020-03-08,81,P033232,uOHhrzEw,M,"""zmipb City""",LDWGJ3700A,23-02-2004
LN87361,208597,36,default,2021-04-01,36,P033233,TQPNLfrJ,F,"""cEmnA City""",SSALU5996A,16-10-1992
LN99474,227475,12,default,2024-07-16,58,P033234,OdTbEVwo,M,"""AWqAD City""",DCPWV2352J,04-11-1980
LN64367,398353,36,default,2023-07-06,58,P033235,mzrJxZRl,M,"""DioTm City""",ROYCH8108L,08-02-1993
LN75101,75458,12,closed,2024-05-26,64,P033236,QvKEmfGg,M,"""aumqc City""",EDZUG6695D,16-10-1988
LN35902,461384,12,closed,2023-12-06,46,P033237,efUyjzlt,F,"""PmxHu City""",QMWXL5884P,14-05-2003
LN40213,140774,6,default,2023-01-10,31,P033238,JvdGPmgX,M,"""PJSNk City""",TXGKW5545X,24-11-2000
LN18987,254698,6,closed,2024-11-14,8,P033239,WNvKagaR,M,"""LTBdh City""",OCNEI2767F,15-06-1983
LN12716,187767,36,closed,2022-05-21,85,P033240,gJrUHrFT,M,"""yAoWv City""",ZWDWZ7280G,27-03-1994
LN32260,11725,6,active,2022-05-12,10,P033241,GxIfKnnO,F,"""CYGZf City""",CVHNS6149J,02-09-1975
LN85534,94900,6,default,2024-10-22,33,P033242,kGOePSsZ,M,"""LHPdn City""",EKVKS7030K,28-01-1995
LN62839,469741,24,default,2020-02-24,79,P033243,ctGeLZxJ,F,"""QFFkn City""",ALAXB1549B,12-06-1992
LN14130,384173,6,active,2020-12-15,57,P033244,bOwBzwCr,F,"""iXaxj City""",ZXUOP3277K,13-10-2000
LN16469,332014,24,default,2022-01-04,57,P033245,eTNpwxUy,F,"""aqCCJ City""",ZRVOC3683R,11-08-1996
LN61175,68232,24,default,2024-12-15,68,P033246,lwLqkkEX,M,"""bNYzw City""",RMAGQ4539F,23-12-1976
LN31292,285916,6,default,2024-11-04,1,P033247,TNkGImiQ,M,"""FPfTA City""",KRGOU5250G,13-05-1999
LN17222,428823,36,default,2020-04-09,36,P033248,njHIXlKl,F,"""KJzjm City""",GWUEI4347Z,04-11-1992
LN70960,242659,24,closed,2023-11-18,40,P033249,oLmaNbEH,M,"""uuXRy City""",TBGII1832P,07-09-2002
LN27187,492419,36,active,2024-04-10,34,P033250,RzYKpTme,F,"""HhYnt City""",DSKJE3323Y,12-03-1973
LN79199,88015,24,active,2024-07-22,27,P033251,Jffwtinr,M,"""XxMsd City""",DXFGK8591W,01-06-1989
LN50103,115990,12,default,2024-11-18,20,P033252,IvJPsyXy,M,"""phZCj City""",KLZUH9937J,13-12-1978
LN61108,189616,36,default,2021-06-17,40,P033253,YjjuBwTT,F,"""WUkqq City""",NUIOC7856X,10-02-1976
LN28738,135760,12,active,2020-10-08,63,P033254,NKRuEveg,M,"""TuneA City""",YTFWW9655N,09-01-2004
LN73277,313908,24,active,2023-05-03,58,P033255,zZsvEHHQ,M,"""Fazdi City""",JOHPI3216U,09-06-1987
LN41629,315744,24,closed,2024-03-03,23,P033256,ZobRhFLd,F,"""aafQa City""",MKWKT1257V,02-10-1979
LN86444,60447,6,closed,2023-04-09,61,P033257,ZsJfcqIQ,F,"""PLFTF City""",ZZRJS5520M,25-09-1979
LN80539,243400,6,closed,2022-07-10,19,P033258,iaNPjWio,M,"""GCzPs City""",VJXYY5088E,13-02-1970
LN61125,266701,36,default,2021-05-01,82,P033259,DJYoUIxe,M,"""lpBwT City""",ZDOSY1791D,13-10-1999
LN21308,315584,24,default,2021-05-13,50,P033260,FjGDAZDx,F,"""BGzZk City""",YYSQT8564W,20-06-1978
LN27744,384268,36,closed,2020-09-16,2,P033261,DzFCGclj,F,"""QaHUa City""",KWVKJ9239Y,11-11-1980
LN48544,230930,36,active,2023-11-04,60,P033262,kaXtHVVY,M,"""uZiqJ City""",ECGCK6152E,07-04-1971
LN49200,115039,6,closed,2024-02-28,86,P033263,sLLPPvIA,M,"""JCvKW City""",ZMGCB7005I,18-12-1978
LN22486,12464,6,default,2024-04-26,20,P033264,RZSPbDRr,F,"""VMhtG City""",JSCWL2905C,21-07-1996
LN10003,353958,24,default,2021-10-07,58,P033265,CoBmZqWn,F,"""igvsH City""",VLYRI2885D,01-12-1981
LN80062,222026,36,closed,2022-03-22,51,P033266,BRNkqKqn,F,"""kNATZ City""",WYDCE8612Y,20-01-1988
LN46550,154862,24,closed,2024-07-06,26,P033267,hEhCXzet,M,"""OAmFT City""",OZHCF6977H,27-01-1985
LN51965,157493,36,active,2023-12-04,5,P033268,UrlPbUXZ,M,"""hAmJC City""",OIPCK8390M,27-11-2002
LN75387,288448,12,closed,2023-09-19,10,P033269,vhOOTwno,M,"""rSbvD City""",NZVIM7103T,08-03-1977
LN70511,150644,12,closed,2020-12-22,24,P033270,njivgcea,F,"""glRRG City""",THLHN5601V,21-03-1973
LN15799,312793,6,default,2023-03-12,27,P033271,snqeVFmM,M,"""wQDoT City""",IHBRB7231F,26-10-1978
LN49791,161640,24,closed,2020-11-02,30,P033272,dGFUvAHr,F,"""OEiKE City""",EGEUK5177K,07-09-2002
LN31255,288862,6,default,2022-01-08,45,P033273,bRlyADWo,M,"""XraGq City""",BTOGB1315N,24-06-1991
LN42069,367500,36,closed,2020-04-02,80,P033274,yCVpZYqZ,F,"""CBUYL City""",KZVCP3358C,10-12-1988
LN27544,240182,36,closed,2022-03-02,45,P033275,ZJppovnc,M,"""AOIBM City""",KADUH2035C,09-02-1982
LN40355,222244,36,default,2021-01-13,1,P033276,dxKsBlBO,F,"""cENch City""",VJPPM1265D,22-06-2004
LN91346,199765,6,default,2023-07-24,49,P033277,yzybPmln,M,"""XPiTt City""",WLKNL5606S,15-06-2001
LN85001,98351,24,default,2023-08-16,42,P033278,NdEZqiuF,M,"""aAgzu City""",PINWU9761G,14-09-1998
LN29565,21142,24,active,2020-07-20,20,P033279,otlMfiZo,F,"""zSVyI City""",ZJSWM8056X,10-06-1982
LN36009,463881,36,default,2021-10-16,42,P033280,qGyLYOxC,M,"""DOMSe City""",RJMJG6851T,07-12-1982
LN17160,290681,36,active,2023-12-04,32,P033281,yNhnBLSh,F,"""IrCmu City""",PKYML5702X,25-09-1988
LN24731,371439,6,default,2022-04-23,61,P033282,PXLLkBXo,M,"""OVByL City""",BKHJS8791G,08-04-1970
LN55688,428440,12,active,2024-12-19,80,P033283,rZHxtQXm,M,"""uFPQB City""",YOSPV6346M,10-11-2002
LN92660,201291,12,closed,2020-02-27,36,P033284,HxvWxpdd,M,"""Rxhal City""",HMGXM7041V,05-03-1995
LN33408,127363,36,active,2021-11-22,34,P033285,qYdvbylv,M,"""kWeyr City""",UZZAM2215E,08-10-2001
LN92045,146125,24,closed,2024-01-01,72,P033286,lshwOklk,F,"""tsJQC City""",KURLI3974V,24-09-1984
LN41684,368066,6,default,2020-03-17,80,P033287,vwgPBbSF,F,"""qZSvc City""",LUQBK9842R,16-03-1988
LN62961,321023,36,default,2023-03-27,3,P033288,HjmHffqg,F,"""YCuZc City""",NWWWE2846T,28-09-2001
LN97156,141412,12,closed,2021-12-13,70,P033289,ZRAhmQFS,M,"""jaStQ City""",ANNZP1151C,05-03-1983
LN10872,92535,6,default,2024-09-07,50,P033290,RsWREUjG,F,"""mATMi City""",QTAVM6698Z,05-07-1995
LN61617,378446,6,closed,2020-04-07,59,P033291,URkXaKIR,M,"""UIkIn City""",TUZJH9640J,07-08-1997
LN37421,389905,24,default,2021-05-05,37,P033292,cLBbeHDS,M,"""feAKn City""",YROQT8086E,12-03-1970
LN89996,278364,6,default,2021-02-23,66,P033293,CwyWXYdH,M,"""sdiZv City""",QMGWO5068G,08-03-1993
LN16426,398417,36,closed,2020-08-14,30,P033294,DZcLjWws,M,"""lVLPn City""",TBORU5210H,21-09-1970
LN71993,424666,12,active,2023-06-21,57,P033295,XzcdUGHj,F,"""CAVTZ City""",OHOZC9049X,02-02-2004
LN81392,38177,6,closed,2024-10-04,36,P033296,kwCInIfO,F,"""HjBHP City""",ICIJE9533T,03-01-1990
LN96607,80876,6,default,2021-05-20,16,P033297,GLkgHmlr,F,"""YKuTE City""",ZECAZ2529S,03-12-1983
LN91484,80818,36,active,2023-06-28,29,P033298,kSWyueDR,M,"""QPQle City""",UWWAF8764V,04-12-1978
LN84865,80174,12,default,2023-10-21,12,P033299,ZLhdothe,F,"""XRMmb City""",EUUTK9361H,08-07-1985
LN18362,357130,24,default,2020-10-23,31,P033300,rnMUCsQR,M,"""hNXmh City""",AJCMB3369S,16-06-1992
LN84432,136626,24,closed,2024-11-06,52,P033301,WgZGHZjJ,F,"""IHRtB City""",SRSPT2371N,02-03-2004
LN57598,447223,24,closed,2020-10-02,43,P033302,zOQTheKq,F,"""bCnUw City""",TABIQ9713U,09-07-2001
LN95551,298737,36,closed,2023-08-27,47,P033303,RAcEuQhn,M,"""uoVrY City""",CVXMI2201Q,10-09-1997
LN67158,136148,36,active,2023-09-14,41,P033304,jKBOVoUe,F,"""XJdgn City""",ANVHF5424U,04-05-1974
LN55302,135486,36,active,2021-03-01,77,P033305,pRsOPqYK,F,"""jzRNe City""",HCSVS6540W,21-06-1978
LN10158,23280,6,closed,2023-08-11,39,P033306,HaVBKlZh,M,"""HBQXP City""",SVNBQ6488R,24-07-1976
LN96290,403311,12,default,2022-07-16,67,P033307,fJltCYEb,F,"""hooJj City""",RKFLT4178D,20-08-1987
LN16515,438911,6,active,2023-03-05,73,P033308,UqphBpiD,M,"""nQOtt City""",ETRCP3276Z,22-08-1974
LN75877,36010,6,default,2021-01-10,25,P033309,zetCxSSb,M,"""XmadE City""",ICBXH3665H,06-02-1971
LN25198,134922,6,closed,2022-02-18,2,P033310,acsjCcXl,M,"""dTtYF City""",EJREL1873L,03-12-2001
LN83300,401413,12,closed,2024-06-01,84,P033311,zFGtTrcE,F,"""gcJXH City""",HAVHC2773N,09-12-1980
LN21945,87248,12,active,2024-05-23,72,P033312,phvGwJfj,M,"""Neusn City""",HRHEZ6931A,10-02-1973
LN37442,406540,6,default,2020-11-03,65,P033313,VCkrdChE,F,"""ITXfk City""",XJGZH1522H,04-11-1993
LN48686,430033,36,closed,2023-11-19,40,P033314,uWYndeqf,F,"""JXkyT City""",YDGYF6521J,17-09-1987
LN28931,185893,24,closed,2023-04-15,85,P033315,oDgXVBai,M,"""XkCjx City""",HBMJT2528F,20-08-1989
LN49146,33858,6,default,2023-05-06,55,P033316,rXAEPqKp,F,"""cHceY City""",YOTBN2416M,18-12-1986
LN48673,264868,12,closed,2024-09-13,80,P033317,cBrkzVKZ,F,"""LSrfX City""",IMNYG8396Z,17-03-1975
LN96348,341481,12,default,2021-02-01,80,P033318,uGTBlGhS,F,"""LTBPI City""",PNYIF8893L,15-05-2004
LN13380,300403,6,default,2021-07-09,33,P033319,EqPlVhTk,M,"""cHjpE City""",AWJFQ2062E,05-09-1985
LN30593,311783,12,default,2022-06-08,75,P033320,DKPznIMl,F,"""CRzPq City""",YEFSH5311V,19-11-1997
LN93393,234790,24,closed,2023-11-04,18,P033321,ISXMZpGn,M,"""rEcCn City""",HQMIO7836C,27-05-1992
LN36886,426707,24,closed,2020-12-26,36,P033322,mekNgZSN,F,"""AKpMR City""",XVIOE8379B,21-12-1991
LN74286,224380,12,closed,2022-06-16,11,P033323,eUFWooUl,F,"""Kehky City""",MDBTF7387U,15-05-1986
LN74617,238052,12,active,2022-06-26,28,P033324,UDIzVnIh,M,"""UapTS City""",YRTJK8501A,01-11-1999
LN54576,256996,6,default,2022-08-11,53,P033325,rVaGeGuK,M,"""wvNNB City""",PVAML2363J,17-03-1978
LN62517,383005,6,default,2020-01-13,47,P033326,LrMTeWfu,M,"""ajKQW City""",ZWLUF6933N,23-09-2000
LN48587,376094,24,closed,2023-12-10,15,P033327,qxakivYq,M,"""EbCtn City""",BBNYM5382A,08-12-1971
LN80780,457688,24,active,2023-10-16,74,P033328,yuBnetRQ,F,"""dQikJ City""",XHQKF1544C,07-03-1996
LN36904,82322,6,active,2024-05-20,26,P033329,xKtELNVL,M,"""XctpO City""",WLYUX5070P,04-10-1989
LN16172,113581,12,default,2020-07-27,4,P033330,DqiIyPkx,M,"""gOBDa City""",RIUGH7738B,17-12-1997
LN31138,460790,24,default,2022-08-24,70,P033331,bxZYXckm,F,"""ovuAF City""",XEEAC7805W,18-09-1988
LN19053,447657,24,default,2021-07-22,51,P033332,HmKqSuNR,F,"""RFUTn City""",ZHDPA8736F,02-06-1992
LN94064,297761,24,closed,2021-03-14,24,P033333,zciFhxTG,F,"""fqvMs City""",TYHDI5616F,22-10-1992
LN47662,75964,24,closed,2024-08-15,48,P033334,TDLHPefd,F,"""oIwke City""",KMCOS9055N,21-09-2002
LN76080,452263,12,closed,2021-06-08,41,P033335,jEvHWzjr,M,"""PsjGA City""",CQWQA9414S,03-04-1983
LN34447,468435,36,active,2020-01-10,6,P033336,LFzSPYje,F,"""bwKGI City""",SOXOV5342T,12-09-1980
LN71810,222871,12,active,2020-08-27,23,P033337,bscXYMeR,F,"""QNpPB City""",YPGKN3749Z,20-06-1982
LN13467,351471,36,default,2022-09-20,80,P033338,pJlLjcCW,F,"""VgDVT City""",WGMCT9721F,07-10-1989
LN43501,73819,12,active,2020-05-05,61,P033339,ssuLDvYU,F,"""NtKhn City""",GNGNA8019A,21-12-1999
LN70417,290070,12,active,2020-01-13,82,P033340,cUbsaPLS,M,"""nqGuV City""",JWILM3190G,14-08-1993
LN73570,182554,36,default,2024-08-16,22,P033341,qtIJJTKm,F,"""ocZho City""",AJSIC2784C,22-06-1982
LN38934,348559,12,default,2021-05-21,61,P033342,SDLpWcPQ,F,"""maEwc City""",MWIJX3300X,02-02-1987
LN37858,295107,36,active,2022-12-10,90,P033343,yUYpwbED,M,"""zFXNo City""",VLCJW3320O,10-04-1983
LN75566,496955,36,active,2024-09-28,40,P033344,irRtynHh,F,"""RhILR City""",QQVZU6067H,17-08-1997
LN95875,144864,12,closed,2024-04-10,75,P033345,FirxXKXI,F,"""oFyjt City""",TBTQA7286Y,22-01-1995
LN73384,357083,12,active,2021-07-26,36,P033346,HLatBFyc,M,"""jHzuG City""",BTMLC4624I,03-02-1990
LN76498,191169,24,closed,2024-02-13,38,P033347,uATPnWia,F,"""nibVu City""",FQCNG2455Y,04-07-1997
